"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"NA.6",NA,NA,NA,NA,NA,NA,NA
"PCK1",64.5182549040901,-1.52417089325665,0.316961427417673,-4.80869519573493,1.51918640845674e-06,6.50445076527547e-06,"DOWN"
"MAGEA10",100.30541564918,-4.37630751736714,0.431006909176382,-10.1536829786091,3.19089186700205e-24,8.52846647933673e-23,"DOWN"
"XG",72.433734272642,-1.48142204133986,0.184542199435852,-8.02755167039623,9.94370939282018e-16,1.61303323968726e-14,"DOWN"
"GRM4",40.4781287843611,-1.11077690171752,0.181150379925183,-6.13179449127448,8.68933053396001e-10,6.65862154945909e-09,"DOWN"
"H1-1",1.14509653951204,-1.58898995412161,0.438382128292935,-3.62466864310632,0.000289332172138748,0.000778079626991753,"DOWN"
"SCGB1D2",1.62485740832982,-1.52226696038895,0.51583772307348,-2.95105784687271,0.00316687600259443,0.00668709441954347,"DOWN"
"SLC10A2",15.8505864582175,-1.34839685334369,0.35109487403465,-3.84054839037784,0.000122759769931825,0.000359660211015273,"DOWN"
"NA.7",NA,NA,NA,NA,NA,NA,NA
"GNRH2",9.95375544379696,-1.72208091807055,0.176350653462579,-9.76509519107607,1.58962656787019e-22,3.96581136825777e-21,"DOWN"
"DEFB126",3.02924934735246,-1.3949479517731,0.415313603178121,-3.35878223371082,0.00078286733030761,0.0018997283124781,"DOWN"
"PCSK2",1197.59876491717,-2.79837274436445,0.288289719619618,-9.70680726339029,2.82033115119895e-22,6.94372200379285e-21,"DOWN"
"BANF2",1.36057061346061,-1.55878785857103,0.333377478977068,-4.67574433448234,2.92889319459759e-06,1.18968053652444e-05,"DOWN"
"NA.8",NA,NA,NA,NA,NA,NA,NA
"FAM83C",2.20102412648428,-1.99419900478318,0.287544858660302,-6.93526225464205,4.05468256097123e-12,4.40791566610052e-11,"DOWN"
"DACH2",7.56246553295484,-1.14289374049308,0.21380970752094,-5.34537815773006,9.02284763863248e-08,4.93294640669443e-07,"DOWN"
"PRDM7",2.30496810960245,-1.21541849611109,0.186818031450988,-6.50589499670408,7.72321613588128e-11,7.07244269412862e-10,"DOWN"
"CTAG2",39.9014736815441,-2.96687358994913,0.540267132220722,-5.49149376856232,3.98548388502454e-08,2.32312170625684e-07,"DOWN"
"GALR3",1.82518734795208,-1.24997133840778,0.227637608810132,-5.49105811180064,3.99532858568814e-08,2.32762675315463e-07,"DOWN"
"VGF",77.2069521027338,-1.30721046496409,0.187142126868809,-6.98512134512864,2.84609879368655e-12,3.15903477479332e-11,"DOWN"
"HOXD11",7.2731367651205,-1.95786572962675,0.407291141678225,-4.80704225866403,1.53179621265663e-06,6.55394698340593e-06,"DOWN"
"HOXD13",17.8287714551389,-2.33954547762366,0.423077584380753,-5.52982612172184,3.20548355329988e-08,1.90418325474403e-07,"DOWN"
"KLK14",153.256578834614,-2.27213115802795,0.227638906697487,-9.98129533738896,1.84048167621976e-23,4.76946952775289e-22,"DOWN"
"KLK8",45.3092328194331,-1.03323222708979,0.353136303380492,-2.92587371278142,0.0034349034243293,0.00720111341146176,"DOWN"
"NA.9",NA,NA,NA,NA,NA,NA,NA
"SYT5",70.3466100003595,-1.09391362085936,0.212762877993622,-5.14146843272232,2.72599458930101e-07,1.36288395547002e-06,"DOWN"
"ZSCAN10",2.99152591682144,-1.08896813337103,0.238390021508018,-4.56801055045167,4.92375254424101e-06,1.90169918921665e-05,"DOWN"
"KIF1A",1870.29152540046,-1.43207471260861,0.268584357865418,-5.33193639417451,9.71709769614471e-08,5.2816809525665e-07,"DOWN"
"CALY",34.4992706470698,-1.67831099450253,0.216655513730774,-7.74644949303286,9.44975753620029e-15,1.41076220875098e-13,"DOWN"
"BPIFA2",242.74694840994,-2.37771387150372,0.228104364062173,-10.4237982525211,1.93084709163575e-25,5.35153122912535e-24,"DOWN"
"PYY",10.4832369684674,-1.03294343285616,0.135772914187509,-7.60787554010674,2.78637962264145e-14,3.96699153569987e-13,"DOWN"
"TEX101",9.53397068635203,-1.67436585002905,0.243779786725501,-6.86835390464267,6.49469384294243e-12,6.8748352452751e-11,"DOWN"
"NA.10",NA,NA,NA,NA,NA,NA,NA
"BARX1",826.176407678965,-1.46907766915374,0.264797048297719,-5.54793823646408,2.89057944700409e-08,1.73028423383606e-07,"DOWN"
